/*********************************************
 * OPL  Data
[8.74845898042623 8.559384497205 6.01357969776972 5.64483783229546]
[5.95743530923257 7.68372161174943 7.73625708572468 6.60943801663878]
[5.30937966177169 7.12722912913714 8.98960210896749 7.17644442888753]
[10.3446436993734 8.66170185168544 8.42546312057231 6.26677374431497]
[11.2501561280916 6.63936269245407 7.24521559817009 5.83259779853411]
[6.5028962832683 6.67301768370442 5.59051457688381 6.57647696338438]
[6.8063004677465 9.89479045615111 6.86944591578705 5.28728625359594]
[8.23636561936509 7.63872704269369 7.09914051193735 6.45299109736094]
[6.14982076160813 8.28775202216678 7.16870230403423 6.91225284155549]
[7.43328947895931 9.33279433757531 8.41406546181 6.22996406639807]
[9.22645761558619 7.70827367421669 5.90978394836216 6.05460983331256]
[9.60047351113361 7.22569146845959 5.66460784820975 5.8189247060483]
[5.55303213857431 7.24708431283995 5.49534725766061 6.41467604592238]
[6.45903287428403 9.27550290001127 9.30341857297018 5.67392525277469]
[11.2662995796123 7.30083696691411 8.4096839319534 6.22067452308683]
[9.69857604815624 7.80736475532924 9.38702798304361 5.65239279023514]
[5.42377648948247 8.09124384572922 8.64447625824147 6.52356574974306]
[7.37547406058167 7.37256059548479 5.76431259986387 6.17000302994855]
[11.6114814635316 8.40743162023817 6.97571196476468 5.47606139305634]
[9.61336903415015 6.46665464348998 5.92913508720378 6.62759252858373]
[9.8520411794781 8.25836166516767 6.65990868006996 5.74106260186643]
[8.76721905199698 7.36667250942964 7.25688910332917 6.52318876518684]
[11.3746955565039 5.85078191856913 8.13763078710591 5.80455976843243]
[8.20245922056691 6.37403826214084 11.2547818104427 6.5139772224126]
[5.99553152577665 9.4321049069838 5.1792155525963 6.34083691985365]
[7.33704075208148 6.70089584758193 9.6400072246431 6.76584151032168]
[10.3758116737744 5.10140271902892 11.0545720198469 6.39191059793556]
[8.6818798566432 10.4627233724431 6.3975449674935 5.47127867680107]
[7.3006483384612 9.2428414372337 7.76491523518052 5.71755774728957]
[9.33811574885854 8.49533686402714 6.05683062679247 6.07403651092685]
[8.19189951782591 6.50684286756529 8.0212608720342 6.82434879775006]
[9.66047462670649 7.4885841458189 6.52353767028186 6.83813149332367]
[9.35711510733051 11.4494371667892 5.7650556793262 5.57477972354588]
[10.7745452328714 8.88533480833634 9.189912433253 6.25185184398057]
[8.4982617839526 8.72354723925286 6.09269095643086 6.28600763736274]
[10.4088190113948 6.37121931630901 8.03942604220291 5.63814704798286]
[10.3320984009675 5.24341243176421 6.93350759124992 5.60183110361687]
[5.30141312710561 6.20473927537363 8.55140904221346 7.32008421978226]
[10.5474345428176 6.21441085851465 7.3887465534715 6.45248672072433]
[7.12546437838383 6.095220458404 6.61894840504288 7.24745557544798]
[7.8695809422398 6.18147056505296 6.60565030281929 6.32614400614028]
[6.90573592372253 5.77617644715207 6.46745783588555 6.91749297472187]
[10.7713555334904 5.18926106128426 8.27041240866089 6.34831980281177]
[11.614912516795 9.49503421094537 6.06060809169946 5.87444734397967]
[7.07420473693019 7.99607253574245 6.16312038183648 6.32655081985093]
[10.0520478631007 5.23723202084686 8.10497816787187 5.55159063112953]
[7.94751685095997 11.7858447014155 6.62860452357451 5.77525296789474]
[10.9735466465126 8.72455589826588 6.14957131332435 6.05048433521941]
[7.4470019071131 10.4966081390656 5.34601862356645 5.5151356677678]
[5.14071064929732 7.94367308002056 8.86233314612686 6.68936463738443]
[9.84535316364863 7.72787293643244 8.32392411512166 6.21160125558432]
[5.96466417277205 11.0888433595105 5.76805026800238 6.29085626506328]
[8.08093296606468 10.1327057550674 5.67571057617056 5.51265616004679]
[9.3692791700848 7.4699485324421 7.63935092818619 5.82775072995023]
[6.70486830636863 7.91954933517751 8.10767804984734 6.1004780377214]
[7.57953515071522 10.4808847977777 7.57468862772223 7.17536892868895]
[8.84930746089639 9.77016479157179 6.23828363567553 6.03677673604186]
[7.07664708605784 7.01260805841129 7.0590647741953 6.38473357860615]
[10.0156342066633 7.37285150526196 7.86111654595391 5.85470264901722]
[9.43260778215748 7.46390820030554 6.52582563433846 6.03336354370322]
[8.17065749308805 5.30325526452555 8.65589721389488 5.95492067006748]
[6.13298328235572 9.79835945861413 7.1691475589753 5.55381192335536]
[7.21568023944748 9.19723112795986 7.04212213627855 6.62485971307483]
[9.49588989457243 9.54807953112807 5.14162342005173 5.58840342685913]
[8.4459595686591 6.75175610414731 8.40369816705551 5.52127865479012]
[9.66246478056198 8.39386987507774 7.37918842767404 5.91419553639558]
[10.7567637756602 9.04757237758936 5.83020534541483 5.54699884464127]
[8.22378091888155 11.0248534338275 6.73202681375863 5.52579456365578]
[10.5616486886499 6.30848409368433 11.2942800286383 5.91011234153768]
[8.50514080458857 10.3532313417017 6.93711667296714 6.64867431849677]
[8.6241903317903 9.77711001117835 8.17256740232573 5.90229124599771]
[9.18811881322648 6.32452521783092 9.57146308764755 6.68270445947033]
[9.21054447116867 7.54482513865586 7.44968089832714 6.42426792501191]
[6.01736736814225 7.86007791305648 7.74882625412002 7.25096724629097]
[9.93827393935016 6.70004645371739 7.21289084770919 6.14581230991574]
[5.231843981083 8.35285433881349 7.86336016397565 7.8296908461493]
[6.19578531735446 9.28016363507326 5.55142537914075 6.36195006926537]
[7.20188694328743 6.98543774784478 8.35685647474572 7.0299941410426]
[7.64640616332579 10.5035912973789 6.02529416127267 6.30833121260408]
[8.78335252576231 7.76355371081855 6.80136865143284 6.27752103946266]
[7.6815973783353 5.36404906008441 7.66538917235463 6.85240727730646]
[6.59378978597908 8.17491414744033 6.17348636945827 7.50628712871571]
[5.2017084938706 7.41042131000697 8.10752090271572 6.31072301404189]
[10.7489909982515 6.78071959166839 7.5064116782823 6.20293485870644]
[8.48741397336295 9.76061619295143 7.81945509304928 7.00763910255499]
[5.27790839860399 9.68898176544717 6.92728659578228 6.84316441762545]
[5.66672675906696 6.1854769581354 9.26503698509608 7.48173176435817]
[7.98855303210202 8.96365885722394 7.48037435179607 6.42010720321388]
[8.72456456563294 6.49564515760022 7.00390485526498 7.07116936475917]
[5.08650926547315 7.94837620040166 6.4094956524547 6.98132731282999]
[8.40565077349979 8.10493671762882 7.30323504319643 6.97500807007431]
[10.9238915732097 5.78756030797106 9.26016945431672 5.98683303828479]
[10.0365285411348 9.59222337640472 5.46518507828561 6.64850291398181]
[9.65601055528334 10.1749029506608 8.37689450930093 5.90173528386283]
[5.8979183485859 8.3432393292008 6.95508287058564 6.53273211105661]
[7.93024338354874 5.72314810597647 8.48002612617677 6.60179384121473]
[10.8065590690206 5.81778422574715 8.19179028723099 5.22217008814676]
[9.07259815997137 7.73703553979197 6.77801893885875 5.80911927926923]
[7.51234032978473 7.6196994596415 7.39481771573599 6.63507838719165]
[5.81933344878222 5.64024776765988 7.3793264543713 6.3590292715897]
[11.0587240218193 7.74389597764741 7.22932798698446 5.21673383578996]
[9.66602148545841 9.67805351009804 6.86779682708628 5.91092404085565]
[6.87379604859297 7.51307500833728 8.38449296001195 6.0381297960875]
[5.36840052117059 5.68181525618566 9.43705769219242 7.56682504113766]
[7.84458468698695 5.5630093045295 8.21375125202684 6.79460390532404]
[6.29884542995068 5.7189519651804 8.46974786175399 7.66082727616292]
[11.6179446157655 7.92323179329797 6.72180411337406 5.43996730772656]
[9.03820794197044 8.52377364644227 7.46893512351477 6.26257015510883]
[5.15465704645771 6.89024850833221 7.62863730024316 6.59945550885077]
[6.59825784090779 5.82345834501669 7.70235545315662 5.49464175466705]
[6.66209578754651 5.30321099549042 9.67221510474703 7.37398599693688]
[9.34980835433816 6.31280377087803 7.63924066026446 6.74717266330886]
[9.84436399596399 10.5159332911374 5.50547137880692 6.08014733438518]
[8.54293065991975 10.0200209473278 6.92332854275952 5.68416957134292]
[7.66779535678805 6.08129055790627 8.85774816924121 6.83194822049382]
[8.07557302362723 6.25093830029812 6.80620071465388 6.21125933006169]
[7.65649477297859 11.7545442342813 6.87791630325825 6.0990704423841]
[8.48909678881371 6.6630783860381 5.61286625371152 6.25964364256298]
[6.92074725761374 11.4030638465317 5.68046241836312 5.99222923698311]
[5.97019446475042 11.9373957132374 6.09372986614516 5.62357937732028]
[10.4282081276807 7.48037291159241 7.84403173850568 5.99296728825505]
[9.37556842537728 6.35919817650578 9.25936804692895 6.83523257153224]
[9.76994398090001 6.8170331279685 6.04163985431627 5.94877007240572]
[5.32525463402429 11.7667552015947 5.87739468324495 5.82369521987779]
[10.2843506755496 9.70535373764 8.12772939617355 5.52687152368015]
[6.98357530368947 6.81850915916826 8.41482653681601 7.29852718599727]
[8.57167021258796 5.99777129770018 8.06425098344443 6.60136902952352]
[5.17630781405073 11.8434830852029 6.73987994175956 6.71546576553972]
[8.36014814548984 6.16279756039904 6.30929856281582 6.14057320931257]
[5.65641664346771 11.5809126373385 6.51036366683297 5.53019109219349]
[9.58947785085176 10.3534766973248 5.74688459709558 5.63010145389414]
[6.06201628788577 8.73983254591446 7.57849058718454 6.92458523973808]
[11.1916648118975 6.13043488692067 10.2589044592969 6.15704076132008]
[6.10102362041701 8.92740182198127 5.93213360786974 5.88401603020428]
[6.55652005028719 10.9768661172415 5.78577549364667 6.25100967729041]
[10.216096441672 6.83742127259219 9.06862507030643 6.63270679128863]
[8.54916983075935 10.0878317609345 5.78557259732977 5.5786147588902]
[7.94022327863471 10.2962256466805 5.3355869532667 5.50032867632783]
[5.89062445858217 8.97360182154317 5.33369772042088 5.94752061570441]
[9.08448890919193 7.75260037938119 6.1864133429155 6.23703909049192]
[5.40194515937109 6.75679615612377 8.21123579128303 7.08053493310307]
[6.41133088425592 5.91209786077656 9.6094484278237 7.35023323677672]
[8.41453135433838 10.6395402864003 7.26310063828336 5.78476583546543]
[7.61233340869871 10.8108069444873 6.18348280212481 5.95303597679479]
[11.1487665850076 6.81563467480617 6.76212102581571 5.31740530700347]
[5.73960885308399 9.32890769990485 5.03232497922595 5.7661050437417]
[9.55185307686874 7.54187768241179 6.39523818836955 6.28500173539746]
[9.1306198922509 7.86538733434511 7.7462571016486 6.39841978374128]
[10.8795476846683 11.973794162037 6.16781936508049 5.16429312060012]
[5.89960962145127 11.0879332191249 6.2295027156771 5.70642050911235]
[11.927600783823 6.34958473011187 7.04087628331073 5.74109307349613]
[10.5007937714631 7.50105059908538 6.35479030239804 5.82313651807514]
[8.72394404475067 9.78792107409024 7.91534508020946 6.05148756678361]
[7.73139238454031 7.99950348709328 5.69240841136603 6.35598733738059]
[8.93477955575098 9.60080837259547 5.92354697162835 5.611660002734]
[11.1094449532795 8.01086590076132 7.78607849559288 6.49291517324338]
[11.9659843679945 6.83785058621703 5.89781660123352 5.86315238426847]
[6.61172078464157 8.07692235229533 7.53000610967207 6.66815959958245]
[8.0658780645726 6.61195389375511 6.2234454676178 6.61114789516142]
[11.7371537284751 8.35837889576366 8.20727574194953 5.37122392111818]
[9.73117618729808 9.78662957827 6.61271591876717 5.2349421984353]
[8.24295176244294 8.36673048525774 8.7835232563969 5.59607296515658]
[9.46427198949182 10.6364275411585 7.65336893798355 5.32996090193154]
[7.87289328163068 9.95426803595467 5.97519839041323 5.87867148923948]
[7.34724421676103 10.8077425494134 6.78264488863306 6.71427787853291]
[8.19251121373564 11.424083965622 5.49406251778274 5.89719067279693]
[7.15202558619579 8.5794207190664 6.11467276920281 6.18841806294723]
[10.116957151243 6.56911217541356 6.97115028776224 6.64906056796697]
[8.25013659482835 7.06750248082351 8.43633675308693 6.92413869231184]
[5.11013879034822 6.90038796158289 9.23087046419785 7.24076204196189]
[7.61246499331913 8.45495495566041 6.98533647646636 6.37897994600546]
[8.53582715055103 8.11368497922881 7.95839419083463 6.17742427641983]
[9.55185554999348 8.35932905029733 5.89031005631169 6.10090495352733]
[6.39551320092646 8.30180417831513 8.60961253449191 6.34351081851905]
[9.34530377902716 9.83188700616178 7.00108750235242 5.86393033981914]
[8.59498532694374 7.74648427607998 6.23262319010589 6.36985768400843]
[7.13188571681952 9.81923990781913 5.78506801523174 5.9095105344437]
[7.77542039234688 8.49849055432049 6.1032560728092 6.11922783191259]
[9.57352917352613 5.78885946862172 8.20839672377282 5.62779797735578]
[8.99702179057127 5.76171641557531 10.3791534352021 6.88428644223886]
[6.21414146223937 9.28649227288982 7.60745005799975 5.78958322722054]
[9.16631174469541 9.88750618326091 7.66105315636583 5.71052832071766]
[9.53433268423278 7.16861246277866 6.74900458211508 5.91439820394961]
[7.46847963296565 6.88770117235457 6.06521455788358 6.00282755917859]
[6.30564760006635 9.93179155171381 5.21550941075651 6.07002301441842]
[6.22817159311553 6.83176287736055 8.40175092676927 6.8397534797285]
[5.32167077656842 7.13516137960712 6.29185928348688 6.4755130627569]
[7.23732091912568 10.0326263595136 6.3738901014553 5.27560709672405]
[7.6388806831374 6.2321471868084 8.29510308328695 6.44029909861471]
[8.28372011821006 10.0904299779754 6.82413885944336 5.29654367420171]
[9.80615334662843 5.29436889838879 7.40966996647017 6.0476129707054]
[10.5101284918541 5.45538264700492 9.45863732108115 5.95957384225509]
[10.2157524501095 9.41423982108326 6.91690906321285 5.83391546025591]
[8.86271664848489 5.39649104998479 9.50223529850718 6.95635570779954]
[8.29678041930915 5.45484208457417 9.02643856877264 6.55386847905616]
[10.0006458454284 7.0738988135697 8.80360919026649 6.57848199854606]
[10.7290425399153 8.56019907450641 6.64249045158393 5.71747464387722]
[5.14809555918259 7.36051195430835 10.5954424992715 7.28128899889683]
[9.39705863117862 6.22515326544111 7.38909199557298 6.24559305103335]
[10.1376723486063 6.34214627806585 7.29107718935928 6.27069175156097]
[8.6091286799836 8.88152714880713 6.14099745041108 5.50668712467398]
[8.29789130525895 9.50627204542416 7.90784300972419 5.97821641200289]
[6.04677057609671 8.61773542209141 8.42776177532546 7.02045818358077]
[5.54148340742152 10.3892380289479 7.31853706602075 6.22912455318833]
[9.86264043870178 7.82525454697072 6.80313183902184 6.3039204338013]
[9.24864874379671 9.32199051211698 5.79499716777028 5.66447793953878]
[6.15384295182155 6.97226270021253 8.29026159020536 6.09110510609679]
[9.25766611119211 8.13027901859261 5.4077846606738 5.64139587202891]
[9.57209518263103 5.52810369214054 7.61101476531428 6.62341525347803]
[6.64517867635021 5.01163052126665 8.16217479238985 6.43863815772984]
[6.11526272858988 6.01973838855217 8.6996966242473 6.9437277189589]
[7.9934501200066 11.7097122594377 7.25465208923957 6.65152647463926]
[7.32711310897868 11.0644361846301 6.40602024705304 6.16923093043832]
[5.42030925347238 9.15810526315117 7.64453734151605 7.29163743003951]
[5.27662306571659 9.66568337920248 8.72068860061552 6.53738680874892]
[7.5541688412843 9.29035971584383 5.09500542950827 5.94446439201286]
[10.9139190428654 8.04906674868155 6.14332131908225 5.77089446946565]
[8.62023342714305 7.79420663090704 5.98563253366421 5.88280375740971]
[6.48439693114628 5.87704275177751 9.10160891597794 7.12074566223091]
[5.10710306042683 9.18049794580509 6.8550666360548 6.94829712156495]
[11.6315329991573 7.67616213359776 8.57180630806993 6.35827118889685]
[5.71391834924825 5.55271318883482 8.00953243805329 8.00879563553285]
[8.36111061692734 7.92892036822734 5.88005930068852 6.16666478491745]
[9.77786184918868 9.24078389713583 6.46651526891784 6.19444522106949]
[10.3051286197406 5.59142722262733 9.28120583784316 5.7020899789862]
[10.3122290886469 7.08433779583979 7.53201287157343 5.56584450234255]
[7.45756151724928 7.83649586352153 5.21043792961627 6.1861167869444]
[7.78859462671303 5.19027241984776 7.8162803757041 6.68415805643914]
[8.66989151621854 5.66558277824214 7.74550533027117 5.3578848434444]
[5.40867684750241 7.66035884545142 7.38025954695443 7.26125200730842]
[10.1615986730498 6.14824143139848 7.63236515179624 5.24796343950492]
[8.87925853888056 9.97466051613174 7.24056984862826 5.86957896402783]
[9.74228329562364 8.70199698221057 6.39814214270231 6.59504613634568]
[11.4175279124151 5.14525795571694 8.14905314762269 5.96142212252968]
[11.4130651275228 7.64913698505571 9.64233798837187 5.64634752512667]
[8.89982337440768 6.91879994824885 7.65622800010282 5.83219683215511]
[6.88289853095165 7.86529593801135 8.32481236425114 7.26987835538938]
[8.24950855924208 9.56400623782331 8.23166241232641 6.26149902833638]
[8.00370561923889 6.24498755240534 6.06794177683244 6.36474586951288]
[6.86835499226531 8.91671227415042 6.375351612026 6.28312661893446]
[7.87005571695536 10.801459136301 6.82818082877545 5.7278080726103]
[9.30360538837049 7.34148676896218 7.65674781266459 5.44157616528144]
[11.5230550825438 11.5192236086293 5.90312900438429 5.09884886620133]
[11.6351696709159 9.99058971958153 7.88771488169942 5.63475084922676]
[9.01235946579787 9.90643777708687 5.30210709397318 6.18904541668938]
[5.21746770493598 8.42307328502646 9.33186037371401 7.01299959114164]
[9.99198139158136 8.40641013345901 5.80982816774517 6.11491072139278]
[9.44245344048566 9.79341542459213 6.9934067481054 5.29955436742715]
[5.07825080414696 7.34521788662494 10.0812286299966 7.8460640797028]
[7.84449669499212 7.97261878873031 8.42429349098461 5.48325066965563]
[9.00780665154396 6.59375533883192 8.77715537701109 5.77906165745361]
[7.26245806624585 10.6982372334769 8.25182440627548 6.68184500435108]
[9.16193334839524 9.0163099670115 5.11355772641386 6.32405038196447]
[8.27802764320062 6.18081295732597 10.6770095806526 6.96879419798158]
[11.1870230340449 8.91351034880475 6.00614345556961 5.579050275703]
[6.25136725081651 11.685221345533 5.23276509385388 6.27814385721708]
[8.58017243041274 9.20125378460076 8.00161117647539 5.87959873416531]
[5.04897469155521 8.75820976742978 9.64871755435535 6.43711978897588]
[6.4468061288176 7.18114418298086 7.60139329973082 6.92602654601511]
[8.97673626225297 5.82827337387234 7.22379203363862 6.22717721636537]
[7.0637292544644 7.52008839012845 8.37216938837656 5.06319100986579]
[5.04238679880645 7.42320595385998 8.96308557112793 8.04109220696427]
[7.91644557150846 7.86916498348396 5.21008210126771 6.15236682743715]
[6.26638474129285 6.63787655096165 7.92956105817124 6.81358425223159]
[10.3930111675156 9.51922948723003 7.13259328287286 5.67709440241772]
[5.48700608715867 9.705342789135 6.40585532947994 6.36440939693589]
[7.66097797351967 10.611397953402 6.30852183416755 5.69824947910156]
[10.645364826959 5.90102453775598 8.82157678361302 6.31892761192309]
[8.7858767297683 7.19715761090404 6.90198223196998 6.65359153671911]
[10.5164942988365 6.60931146774081 7.39692622501132 5.7078103787626]
[5.55767934293836 9.31758190864884 8.35392727649728 6.69691108244588]
[8.38126802191894 8.91459238803067 6.81856194444878 6.12488496908363]
[9.70213047729483 10.6855203403094 5.8843890331727 5.20402426532622]
[7.55918145495164 10.7236913491843 8.60301630452518 6.11409313631468]
[6.85061239426819 8.65661233295604 8.82087516936903 6.78264486305558]
[6.36336781535991 5.72987487761073 6.01173905462144 6.68700394577712]
[10.5339742173722 5.35797738531733 9.86073050656313 6.16557362936088]
[11.7146900489466 9.47857105431114 6.64992511553652 5.11752243272856]
[8.65496898097425 6.31640077555374 5.97204416455369 6.25944071124697]
[7.28327211810033 11.1853373874038 8.10620726154376 6.34790435843298]
[9.91373690330668 7.1463409546067 9.51613073403012 5.71136610348443]
[9.99120937811659 9.05441412378118 6.75893862936677 5.21827664244107]
[10.5470096570263 10.0205862877665 5.81533428239696 5.33595671991387]
[11.2122359394824 6.14886831075995 8.03745300670813 5.68411511902988]
[9.78520815295361 9.38394119660313 7.32737791427545 5.82779091223639]
[10.4481975611905 8.39761876668654 7.89504274871743 5.20401059124258]
[8.71456644627171 7.10259237321884 6.21293023517351 6.27384919650707]
[9.16919720284962 9.08343884526862 6.98468577186926 5.88593535433679]
[9.61496275381518 9.75848209396365 7.40828199998198 5.02416273604075]
[10.7291074209117 5.21674118136072 8.84594292299498 5.91840176742803]
[7.9226859603321 7.37415170628813 6.30516244045376 6.76989559038362]
[9.2585043663401 6.18558762878676 7.09096012792146 5.90265770306241]
[9.37757613981398 7.30395894374891 7.86577714852843 6.36145916442184]
[8.45830334073852 9.46621690132331 5.91768803663799 6.3701095496136]
[6.79907713918226 8.5059050580254 6.83188129298888 5.57098543629764]
[5.21552148613263 7.63984299519332 5.15407986540962 6.53144478994993]
[6.34347984617765 8.03566994864395 5.83480940941078 6.3482344265103]
[5.68739887817208 6.87644273615463 8.58415964945512 6.31126522887238]
[9.00932669356539 8.72310384817068 6.91636186118642 5.02447175153396]
[5.86259156061317 9.56708646087079 6.09829646540482 6.74081797946957]
[8.14343363429689 7.84587069804377 9.2758858555348 6.2807167005206]
[7.12262006778047 6.85708528109318 5.7967340524231 5.85185672687092]
[8.80331558870563 7.75054901629154 7.48521311489456 7.23260397049286]
[5.82803081389801 5.87444327237126 6.95397899394822 7.96225631931943]
[6.33935730298566 10.9270381091327 7.1767251864445 6.2868912359999]
[9.26348894254412 10.2155113522774 6.28875892671332 5.28410095373622]
[7.10806150089235 9.49953841698715 5.13750228441758 6.28811840373761]
[9.06321156845632 10.1065327156778 6.39232735038751 6.07409768589217]
[8.7889825179901 11.9398414353087 6.58837632072178 5.31798466057827]
[7.22950868953275 6.40426344567241 7.47978470886841 6.19630639041478]
[6.74237264500046 5.40979565736022 6.87637951101379 6.37188709905718]
[8.73098555843473 7.02653570781381 6.70405833069259 6.1402424210542]
[7.34173462725434 5.8681149663014 6.29317888881328 5.88043707791088]
[7.63774965074268 7.98057509301622 7.50029215208651 5.86581535310799]
[10.8671231095898 7.82393079576239 6.81632623184155 5.70786109258789]
[10.7180621022485 7.59031943365261 6.70617567771744 5.4536289274574]
[9.99637175066443 5.72616444431614 7.86869596085001 5.89172583191398]
[10.7382103574577 10.9479482753128 5.41904677539552 5.40697829978964]
[11.2947883616668 6.35207201900555 7.79051691085034 5.46902628351172]
[7.73646700386681 8.70294233664818 7.93902930944495 6.26470210538287]
[9.45961341598809 11.253796220896 5.1649058959267 6.22464443194878]
[7.67910302877739 8.74739484080053 8.36459055684369 5.88064739539096]
[10.604244935031 7.30895077208242 7.44743853179663 5.57421890369956]
[9.22505268537257 6.37048704490805 7.66377635326729 5.68893070081269]
[7.36937088916401 8.54344409513126 10.0605285757809 6.38658415706499]
[8.21781249002596 6.332607094736 9.87103443231013 6.85186592692322]
[5.35318895595858 9.15586704478525 7.99226652683319 6.6674843062949]
[9.80028984477406 7.81799674323795 7.34326428840735 5.81046062238606]
[10.0073353925891 5.60274072325012 8.18368178102807 6.14923073827615]
[5.46754860483348 9.21913002706889 7.42473629935376 6.52312181018431]
[7.1930288207503 8.10844320612568 9.29542889793391 6.36300613136473]
[8.90484224744777 8.9516602197858 6.1406709599429 5.76454597261494]
[9.51809178562477 6.62423902864797 9.67222710057677 6.17359404667346]
[6.26006752148651 8.88938653295953 7.87071290124944 6.2279568569833]
[8.80237365089975 7.96696233813359 7.9885226037186 5.67439237505324]
[7.48681147942473 6.30321382344515 11.1079276642977 6.61600575892799]
[8.10625805797018 8.26170773585932 6.08123948606272 6.21797192536595]
[5.87970057321543 10.709028623015 5.3951939071633 5.67313665498298]
[8.91844052758213 11.892393451741 6.16051475068202 6.01405724782866]
[11.2830559342588 9.83190338997833 5.22394693765681 5.4505956136421]
[8.34928524329342 6.75969042151603 8.88501315259561 6.82145126157893]
[9.17338967620028 5.38126640176667 10.0314883336121 5.85696800000781]
[11.8883761093479 7.20280043395491 7.38784362792062 5.19007715740823]
[8.81670797425328 9.18251597232687 6.76154724887671 6.22073784190636]
[5.74424712094959 10.1881865332706 6.84483159997954 6.41931731277853]
[8.95484256938314 5.19564684427402 8.02844030858364 6.76570397274781]
[10.5136983961108 8.1357593252188 7.49885791166607 5.64105685191865]
[7.52742388500968 8.44112117974897 6.1961487648703 6.41276309499029]
[6.95064906409701 7.76441241782028 8.05263287795078 6.00578360687749]
[8.91654743708756 7.44506713482528 7.10545612214859 7.05713836147746]
[7.4670620294245 5.4093591161048 8.81554321772367 7.24567060734049]
[5.16751357665666 9.86916071972463 8.22565078985534 6.54445586321054]
[9.402491685132 11.4853354467534 5.60066413947704 5.91274628325448]
[9.22177296905932 10.5313320315226 6.0235780955991 6.11643860808432]
[10.8895590523891 6.53834397803763 6.96375615398458 6.65940194044233]
[9.59951304611994 7.47679999593038 8.90654416336566 6.34931656209301]
[10.1578773047443 8.83356712062211 6.09600811270794 5.69956243464474]
[8.18001145591348 5.30320444934234 8.09254780985753 6.57676141277428]
[7.71673556968159 6.0661008973771 9.59470520370068 7.43562537129801]
[9.82082087827201 9.72455273231674 6.77938857287091 5.491037249078]
[7.94110775339976 5.73896219936888 11.664931828945 5.87286390947601]
[11.1043897540954 8.19299566918298 8.77912784821437 6.08233828588842]
[9.66599643218107 5.35005655176496 10.4116383528232 6.5774393218606]
[9.8628136210844 6.72004576841599 8.2357591271376 6.17650494814013]
[9.6183153663138 7.73170098908427 5.70155582706215 5.63139702843484]
[6.28383032273797 9.92142808202896 5.49379110815838 6.20611848489932]
[10.7263837003071 7.2262458591688 6.97733583560256 5.53817976524691]
[8.71428326344155 7.339915751936 6.57578477495828 6.34773549386799]
[6.73384217253329 8.70272281529029 9.53500453051022 6.27791646707306]
[8.51034137132457 8.84387368980537 5.60367969905723 6.22775513343391]
[9.32744635914773 8.65026118155376 9.41912287171138 6.46144739664471]
[7.24192290450961 5.17483568964657 9.30781727885054 6.94614912494843]
[7.052344103999 10.1246668704456 7.66493996369994 5.29743598312523]
[6.77041820455129 10.6151556365677 5.45531894717179 5.86913275423572]
[10.3472942750028 7.83073940680351 9.04432428286139 5.26464992940085]
[11.4165521204278 8.58371268483855 6.75831031484069 5.12794313138367]
[7.07937235954916 9.06134686493876 6.53207597602113 6.35015720202372]
[10.874079970643 6.55659764606561 5.83480267063803 6.17109969719601]
[6.66126248827259 8.53143121683007 5.41117413443948 7.27775098060543]
[10.9690200850337 7.67549934729427 8.36639893655891 5.96554091516331]
[8.03812992529499 10.6453161659279 7.5808901476584 5.88006082224331]
[9.20464082545088 8.35332064851327 7.15818894779861 6.01955733583749]
[7.6668987087031 10.538320562169 5.5637187342553 6.53186282722625]
[8.96358248558988 10.7845069344147 8.84874554695875 5.82579525153217]
[10.5409784707248 6.5074128348109 6.64345618001742 5.53608504658979]
[8.90010583604098 5.71033767163919 6.75274828442837 6.14263200100907]
[10.3906435926618 10.6690843920926 6.36892411636995 5.37509018404851]
[7.64321410193321 6.01050562035724 9.52793979876279 5.95395413285632]
[7.30076865598354 10.0302810344701 5.28143440877921 6.03331304854331]
[7.72455348687586 6.70013350260199 6.89365259999135 5.92434141029117]
[11.0298587802897 5.7481606546723 5.60040177083062 6.2293030037354]
[5.81034852244173 10.6939751985466 6.64546768695641 5.55720773281027]
[8.88008549313791 6.18840718523072 7.07011570290821 6.32988296701709]
[5.64897665893056 11.3940201619731 5.96963268084981 5.96349121668573]
[6.19777651875296 8.63304643410633 8.3944824933527 6.76229579886635]
[8.85706975297768 7.76818965491661 6.15124242408236 5.30798583282522]
[5.83320971447777 5.42985870275182 9.02146302305244 7.41496876102879]
[8.53222415304722 10.1533941149437 6.02859064581716 5.42885316415636]
[11.2675670351588 6.23558552216428 6.41766358801239 5.40911798787261]
[8.5534766604215 5.77158870548331 7.93201703523631 6.36745338288478]
[5.64124918792372 6.71276879469875 9.85982493160326 7.63349959677959]
[6.0158457997249 8.30207665325624 6.4539478165773 6.60246428719654]
[8.69874798171537 6.39210926650339 7.25429061326338 5.81329763880841]
[9.86145769698104 11.1942299796313 5.90308627614689 5.38769150241821]
[6.5385351222387 11.7522032821356 5.39650407440107 5.42976322766005]
[8.95930820951413 6.70560124998239 5.64867409736671 6.58699179300424]
[10.0819747149846 6.24965967315269 6.38214671300841 5.34866740625986]
[7.42940105088074 5.96973759636516 5.05594125066103 6.49437756899598]
[10.4657948893827 8.0085166147539 8.08436506787304 5.42425224865418]
[7.99881382672421 8.61147036915466 6.27813898050558 5.61763372598147]
[9.92139667619334 7.70932380434167 7.74209491921403 5.40962249083751]
[6.98308902962302 6.56430497473441 9.68925294361708 7.44904932374382]
